FILE: acculturation.XPT
------------------------------------------------------------
SHAPE: (11372, 5)
COLUMNS: ['SEQN', 'ACD010A', 'ACD010B', 'ACD010C', 'ACD040']
SEQN present: YES

Missing %:
SEQN        0.00
ACD010A    24.38
ACD010B    99.77
ACD010C    93.94
ACD040     79.56

Full DataFrame Preview:
           SEQN  ACD010A  ACD010B  ACD010C  ACD040
9641   140500.0      1.0      NaN      NaN     NaN
9642   140501.0      NaN      NaN      NaN     4.0
9643   140502.0      NaN      NaN      NaN     5.0
9644   140503.0      1.0      NaN      NaN     NaN
9645   140504.0      NaN      NaN      NaN     5.0
9646   140505.0      1.0      NaN      NaN     NaN
9647   140506.0      1.0      NaN      NaN     NaN
9648   140507.0      1.0      NaN      NaN     NaN
9649   140508.0      1.0      NaN      NaN     NaN
9650   140509.0      1.0      NaN      NaN     NaN
9651   140510.0      1.0      NaN      NaN     NaN
9652   140511.0      1.0      NaN      NaN     NaN
9653   140512.0      1.0      NaN      NaN     NaN
9654   140513.0      NaN      NaN      NaN     5.0
9655   140514.0      1.0      NaN      NaN     NaN
9656   140516.0      1.0      NaN      NaN     NaN
9657   140517.0      1.0      NaN      NaN     NaN
9658   140518.0      1.0      NaN      NaN     NaN
9659   140519.0      1.0      NaN      NaN     NaN
9660   140520.0      1.0      NaN      NaN     NaN
9661   140521.0      1.0      NaN      NaN     NaN
9662   140522.0      1.0      NaN      NaN     NaN
9663   140523.0      1.0      NaN      9.0     NaN
9664   140524.0      1.0      NaN      9.0     NaN
9665   140525.0      1.0      NaN      NaN     NaN
9666   140526.0      1.0      NaN      NaN     NaN
9667   140527.0      1.0      NaN      NaN     NaN
9668   140528.0      1.0      NaN      NaN     NaN
9669   140529.0      1.0      NaN      NaN     NaN
9670   140530.0      1.0      NaN      NaN     NaN
9671   140531.0      1.0      NaN      NaN     NaN
9672   140532.0      1.0      NaN      NaN     NaN
9673   140533.0      1.0      NaN      NaN     NaN
9674   140534.0      NaN      NaN      NaN     3.0
9675   140535.0      1.0      NaN      NaN     NaN
9676   140537.0      1.0      NaN      NaN     NaN
9677   140538.0      1.0      NaN      NaN     NaN
9678   140539.0      1.0      NaN      NaN     NaN
9679   140540.0      1.0      NaN      NaN     NaN
9680   140541.0      1.0      NaN      NaN     NaN
9681   140542.0      1.0      NaN      NaN     NaN
9682   140543.0      1.0      NaN      NaN     NaN
9683   140544.0      1.0      NaN      NaN     NaN
9684   140545.0      1.0      NaN      NaN     NaN
9685   140546.0      1.0      NaN      NaN     NaN
9686   140547.0      1.0      NaN      NaN     NaN
9687   140548.0      1.0      NaN      NaN     NaN
9688   140549.0      NaN      NaN      9.0     NaN
9689   140550.0      1.0      NaN      NaN     NaN
9690   140551.0      1.0      NaN      NaN     NaN
9691   140552.0      1.0      NaN      NaN     NaN
9692   140553.0      NaN      NaN      NaN     5.0
9693   140554.0      1.0      NaN      NaN     NaN
9694   140555.0      NaN      NaN      NaN     2.0
9695   140556.0      1.0      NaN      NaN     NaN
9696   140557.0      1.0      NaN      NaN     NaN
9697   140558.0      1.0      NaN      NaN     NaN
9698   140559.0      1.0      NaN      NaN     NaN
9699   140560.0      1.0      NaN      9.0     NaN
9700   140561.0      1.0      NaN      NaN     NaN
9701   140562.0      1.0      NaN      NaN     NaN
9702   140563.0      1.0      NaN      NaN     NaN
9703   140564.0      1.0      NaN      NaN     NaN
9704   140565.0      1.0      NaN      NaN     NaN
9705   140566.0      1.0      NaN      NaN     NaN
9706   140567.0      NaN      NaN      NaN     1.0
9707   140568.0      1.0      NaN      NaN     NaN
9708   140569.0      NaN      NaN      NaN     1.0
9709   140570.0      1.0      NaN      NaN     NaN
9710   140571.0      1.0      NaN      NaN     NaN
9711   140572.0      1.0      NaN      NaN     NaN
9712   140573.0      1.0      NaN      NaN     NaN
9713   140574.0      1.0      NaN      NaN     NaN
9714   140575.0      1.0      NaN      NaN     NaN
9715   140576.0      1.0      NaN      NaN     NaN
9716   140577.0      1.0      NaN      NaN     NaN
9717   140578.0      1.0      NaN      NaN     NaN
9718   140579.0      1.0      NaN      NaN     NaN
9719   140580.0      1.0      NaN      NaN     NaN
9720   140581.0      1.0      NaN      NaN     NaN
9721   140582.0      1.0      NaN      NaN     NaN
9722   140583.0      1.0      NaN      NaN     NaN
9723   140584.0      1.0      NaN      NaN     NaN
9724   140586.0      1.0      NaN      NaN     NaN
9725   140587.0      NaN      NaN      NaN     4.0
9726   140588.0      1.0      NaN      NaN     NaN
9727   140589.0      1.0      NaN      NaN     NaN
9728   140590.0      1.0      NaN      NaN     NaN
9729   140592.0      NaN      NaN      NaN     1.0
9730   140593.0      1.0      NaN      NaN     NaN
9731   140595.0      1.0      NaN      NaN     NaN
9732   140596.0      1.0      NaN      9.0     NaN
9733   140597.0      NaN      NaN      NaN     2.0
9734   140598.0      NaN      NaN      NaN     3.0
9735   140599.0      1.0      NaN      NaN     NaN
9736   140600.0      1.0      NaN      NaN     NaN
9737   140601.0      1.0      NaN      NaN     NaN
9738   140602.0      1.0      NaN      NaN     NaN
9739   140603.0      1.0      NaN      NaN     NaN
9740   140604.0      1.0      NaN      NaN     NaN
9741   140605.0      1.0      NaN      NaN     NaN
9742   140606.0      NaN      NaN      NaN     1.0
9743   140607.0      1.0      NaN      NaN     NaN
9744   140608.0      1.0      NaN      NaN     NaN
9745   140609.0      1.0      NaN      NaN     NaN
9746   140610.0      1.0      NaN      9.0     NaN
9747   140611.0      1.0      NaN      NaN     NaN
9748   140612.0      1.0      NaN      NaN     NaN
9749   140613.0      1.0      NaN      NaN     NaN
9750   140614.0      1.0      NaN      NaN     NaN
9751   140615.0      1.0      NaN      NaN     NaN
9752   140616.0      1.0      NaN      NaN     NaN
9753   140617.0      NaN      NaN      NaN     NaN
9754   140618.0      1.0      NaN      NaN     NaN
9755   140619.0      1.0      NaN      NaN     NaN
9756   140620.0      1.0      NaN      NaN     NaN
9757   140621.0      1.0      NaN      NaN     NaN
9758   140622.0      1.0      NaN      NaN     NaN
9759   140623.0      1.0      NaN      9.0     NaN
9760   140624.0      NaN      NaN      NaN     3.0
9761   140625.0      1.0      NaN      NaN     NaN
9762   140626.0      NaN      NaN      NaN     1.0
9763   140627.0      1.0      NaN      NaN     NaN
9764   140628.0      1.0      NaN      NaN     NaN
9765   140629.0      1.0      NaN      NaN     NaN
9766   140630.0      NaN      NaN      9.0     NaN
9767   140631.0      1.0      NaN      NaN     NaN
9768   140632.0      1.0      NaN      NaN     NaN
9769   140633.0      NaN      NaN      NaN     1.0
9770   140634.0      1.0      NaN      NaN     NaN
9771   140635.0      1.0      NaN      NaN     NaN
9772   140636.0      1.0      NaN      NaN     NaN
9773   140637.0      1.0      NaN      NaN     NaN
9774   140638.0      1.0      NaN      NaN     NaN
9775   140639.0      1.0      NaN      NaN     NaN
9776   140640.0      1.0      NaN      NaN     NaN
9777   140641.0      1.0      NaN      NaN     NaN
9778   140642.0      1.0      NaN      NaN     NaN
9779   140643.0      1.0      NaN      NaN     NaN
9780   140644.0      NaN      NaN      NaN     5.0
9781   140645.0      NaN      NaN      9.0     NaN
9782   140646.0      1.0      NaN      NaN     NaN
9783   140647.0      1.0      NaN      NaN     NaN
9784   140648.0      NaN      NaN      NaN     1.0
9785   140649.0      1.0      NaN      NaN     NaN
9786   140650.0      1.0      NaN      NaN     NaN
9787   140651.0      1.0      NaN      NaN     NaN
9788   140652.0      NaN      NaN      NaN     5.0
9789   140653.0      1.0      NaN      NaN     NaN
9790   140655.0      1.0      NaN      NaN     NaN
9791   140657.0      1.0      NaN      NaN     NaN
9792   140658.0      1.0      NaN      NaN     NaN
9793   140659.0      NaN      NaN      NaN     2.0
9794   140660.0      1.0      NaN      NaN     NaN
9795   140661.0      1.0      NaN      NaN     NaN
9796   140663.0      NaN      NaN      NaN     4.0
9797   140664.0      1.0      NaN      NaN     NaN
9798   140665.0      1.0      NaN      NaN     NaN
9799   140666.0      1.0      NaN      NaN     NaN
9800   140667.0      1.0      NaN      NaN     NaN
9801   140669.0      1.0      NaN      NaN     NaN
9802   140670.0      1.0      NaN      NaN     NaN
9803   140671.0      1.0      NaN      NaN     NaN
9804   140672.0      1.0      NaN      NaN     NaN
9805   140673.0      1.0      NaN      NaN     NaN
9806   140674.0      1.0      NaN      NaN     NaN
9807   140675.0      NaN      NaN      NaN     4.0
9808   140676.0      1.0      NaN      NaN     NaN
9809   140677.0      NaN      NaN      NaN     1.0
9810   140678.0      1.0      NaN      NaN     NaN
9811   140680.0      1.0      NaN      NaN     NaN
9812   140681.0      1.0      NaN      NaN     NaN
9813   140682.0      1.0      NaN      NaN     NaN
9814   140683.0      NaN      NaN      NaN     3.0
9815   140684.0      1.0      NaN      NaN     NaN
9816   140685.0      1.0      NaN      NaN     NaN
9817   140686.0      1.0      NaN      NaN     NaN
9818   140687.0      NaN      NaN      9.0     NaN
9819   140688.0      1.0      NaN      NaN     NaN
9820   140689.0      1.0      NaN      NaN     NaN
9821   140690.0      1.0      NaN      NaN     NaN
9822   140691.0      1.0      NaN      NaN     NaN
9823   140692.0      1.0      NaN      NaN     NaN
9824   140693.0      1.0      NaN      NaN     NaN
9825   140694.0      1.0      NaN      NaN     NaN
9826   140695.0      1.0      NaN      NaN     NaN
9827   140696.0      NaN      NaN      NaN     2.0
9828   140697.0      1.0      NaN      NaN     NaN
9829   140698.0      1.0      NaN      NaN     NaN
9830   140699.0      1.0      NaN      NaN     NaN
9831   140700.0      NaN      NaN      9.0     NaN
9832   140701.0      1.0      NaN      NaN     NaN
9833   140702.0      NaN      NaN      NaN     1.0
9834   140703.0      1.0      NaN      NaN     NaN
9835   140704.0      1.0      NaN      NaN     NaN
9836   140705.0      1.0      NaN      NaN     NaN
9837   140706.0      1.0      NaN      NaN     NaN
9838   140707.0      NaN      NaN      NaN     1.0
9839   140708.0      1.0      NaN      NaN     NaN
9840   140709.0      1.0      NaN      NaN     NaN
9841   140710.0      1.0      NaN      NaN     NaN
9842   140711.0      1.0      NaN      NaN     NaN
9843   140712.0      NaN      NaN      NaN     3.0
9844   140713.0      NaN      NaN      NaN     5.0
9845   140714.0      1.0      NaN      NaN     NaN
9846   140715.0      1.0      NaN      NaN     NaN
9847   140716.0      NaN      NaN      NaN     5.0
9848   140717.0      1.0      NaN      NaN     NaN
9849   140718.0      1.0      NaN      NaN     NaN
9850   140720.0      1.0      NaN      NaN     NaN
9851   140721.0      1.0      NaN      NaN     NaN
9852   140722.0      NaN      NaN      9.0     NaN
9853   140723.0      1.0      NaN      NaN     NaN
9854   140724.0      1.0      NaN      NaN     NaN
9855   140725.0      1.0      NaN      NaN     NaN
9856   140726.0      1.0      NaN      NaN     NaN
9857   140727.0      1.0      NaN      NaN     NaN
9858   140728.0      NaN      NaN      NaN     3.0
9859   140729.0      1.0      NaN      NaN     NaN
9860   140730.0      1.0      NaN      NaN     NaN
9861   140731.0      1.0      NaN      NaN     NaN
9862   140732.0      NaN      NaN      NaN     5.0
9863   140733.0      1.0      NaN      NaN     NaN
9864   140734.0      1.0      NaN      NaN     NaN
9865   140735.0      1.0      NaN      NaN     NaN
9866   140736.0      NaN      NaN      9.0     NaN
9867   140738.0      1.0      NaN      NaN     NaN
9868   140739.0      NaN      NaN      NaN     4.0
9869   140740.0      1.0      NaN      NaN     NaN
9870   140741.0      1.0      NaN      NaN     NaN
9871   140742.0      1.0      NaN      NaN     NaN
9872   140743.0      1.0      NaN      NaN     NaN
9873   140744.0      1.0      NaN      NaN     NaN
9874   140745.0      1.0      NaN      NaN     NaN
9875   140746.0      NaN      NaN      NaN     1.0
9876   140747.0      NaN      NaN      NaN     3.0
9877   140748.0      1.0      NaN      NaN     NaN
9878   140749.0      1.0      NaN      NaN     NaN
9879   140750.0      NaN      NaN      NaN     1.0
9880   140751.0      1.0      NaN      NaN     NaN
9881   140752.0      1.0      NaN      NaN     NaN
9882   140753.0      NaN      NaN      9.0     NaN
9883   140754.0      1.0      NaN      NaN     NaN
9884   140755.0      1.0      NaN      NaN     NaN
9885   140756.0      NaN      NaN      NaN     2.0
9886   140757.0      1.0      NaN      NaN     NaN
9887   140758.0      1.0      NaN      NaN     NaN
9888   140759.0      1.0      NaN      NaN     NaN
9889   140760.0      1.0      NaN      NaN     NaN
9890   140761.0      1.0      NaN      9.0     NaN
9891   140762.0      1.0      NaN      NaN     NaN
9892   140763.0      1.0      NaN      NaN     NaN
9893   140764.0      1.0      NaN      NaN     NaN
9894   140765.0      1.0      NaN      9.0     NaN
9895   140766.0      1.0      NaN      NaN     NaN
9896   140767.0      1.0      NaN      NaN     NaN
9897   140768.0      1.0      NaN      NaN     NaN
9898   140769.0      1.0      NaN      NaN     NaN
9899   140770.0      1.0      NaN      NaN     NaN
9900   140771.0      1.0      NaN      NaN     NaN
9901   140772.0      NaN      NaN      NaN     5.0
9902   140773.0      1.0      NaN      NaN     NaN
9903   140774.0      1.0      NaN      NaN     NaN
9904   140775.0      1.0      NaN      NaN     NaN
9905   140776.0      NaN      NaN      NaN     4.0
9906   140777.0      1.0      NaN      NaN     NaN
9907   140778.0      NaN      NaN      9.0     NaN
9908   140779.0      NaN      NaN      NaN     3.0
9909   140780.0      1.0      NaN      NaN     NaN
9910   140781.0      NaN      NaN      9.0     NaN
9911   140782.0      1.0      NaN      NaN     NaN
9912   140783.0      NaN      NaN      NaN     5.0
9913   140784.0      NaN      NaN      9.0     NaN
9914   140785.0      1.0      NaN      NaN     NaN
9915   140786.0      1.0      NaN      NaN     NaN
9916   140787.0      1.0      NaN      NaN     NaN
9917   140788.0      1.0      NaN      NaN     NaN
9918   140789.0      1.0      NaN      NaN     NaN
9919   140790.0      1.0      NaN      NaN     NaN
9920   140792.0      NaN      NaN      NaN     4.0
9921   140793.0      NaN      NaN      NaN     4.0
9922   140794.0      NaN      NaN      NaN     3.0
9923   140795.0      1.0      NaN      NaN     NaN
9924   140796.0      1.0      NaN      NaN     NaN
9925   140797.0      1.0      NaN      9.0     NaN
9926   140798.0      NaN      NaN      NaN     3.0
9927   140799.0      1.0      NaN      NaN     NaN
9928   140800.0      1.0      NaN      NaN     NaN
9929   140801.0      1.0      NaN      NaN     NaN
9930   140803.0      1.0      NaN      NaN     NaN
9931   140804.0      1.0      NaN      NaN     NaN
9932   140805.0      NaN      NaN      9.0     NaN
9933   140806.0      1.0      NaN      NaN     NaN
9934   140807.0      1.0      NaN      NaN     NaN
9935   140808.0      1.0      NaN      NaN     NaN
9936   140809.0      1.0      NaN      NaN     NaN
9937   140810.0      1.0      NaN      NaN     NaN
9938   140811.0      1.0      NaN      9.0     NaN
9939   140812.0      1.0      NaN      NaN     NaN
9940   140813.0      1.0      NaN      NaN     NaN
9941   140814.0      NaN      NaN      NaN     4.0
9942   140815.0      NaN      NaN      NaN     2.0
9943   140816.0      1.0      NaN      NaN     NaN
9944   140817.0      NaN      NaN      NaN     5.0
9945   140818.0      1.0      NaN      NaN     NaN
9946   140819.0      1.0      NaN      NaN     NaN
9947   140820.0      1.0      NaN      NaN     NaN
9948   140821.0      1.0      NaN      NaN     NaN
